9000 62163 58083
10000 68163 64083
1000 12195 9099
2000 18711 15357
3000 25227 21615
4000 31227 27615
5000 37743 33873
6000 43743 39873
7000 49743 45873
8000 55743 51873
9000 62259 58131
10000 68259 64131
1000 12267 9135
2000 18789 15396
3000 25311 21657
4000 31311 27657
5000 37833 33918
6000 43833 39918
7000 49833 45918
8000 55833 51918
9000 62355 58179
10000 68355 64179
1000 12339 9171
2000 18867 15435
3000 25395 21699
4000 31395 27699
5000 37923 33963
6000 43923 39963
7000 49923 45963
8000 55923 51963
9000 62451 58227
10000 68451 64227
1000 12411 9207
2000 18945 15474
3000 25479 21741
4000 31479 27741
5000 38013 34008
6000 44013 40008
7000 50013 46008
8000 56013 52008
9000 62547 58275
10000 68547 64275
1000 12483 9243
2000 19023 15513
3000 25563 21783
4000 31563 27783
5000 38103 34053
6000 44103 40053
7000 50103 46053
8000 56103 52053
9000 62643 58323
10000 68643 64323
1000 12555 9279
2000 19101 15552
3000 25647 21825
4000 31647 27825
5000 38193 34098
6000 44193 40098
7000 50193 46098
8000 56193 52098
9000 62739 58371
10000 68739 64371
1000 12627 9315
2000 19179 15591
3000 25731 21867
4000 31731 27867
5000 38283 34143
6000 44283 40143
7000 50283 46143
8000 56283 52143
9000 62835 58419
10000 68835 64419
1000 12699 9351
2000 19257 15630
3000 25815 21909
4000 31815 27909
5000 38373 34188
6000 44373 40188
7000 50373 46188
8000 56373 52188
9000 62931 58467
10000 68931 64467
1000 12771 9387
2000 19335 15669
3000 25899 21951
4000 31899 27951
5000 38463 34233
6000 44463 40233
7000 50463 46233
8000 56463 52233
9000 63027 58515
10000 69027 64515
1000 12843 9423
2000 19413 15708
3000 25983 21993
4000 31983 27993
5000 38553 34278
6000 44553 40278
7000 50553 46278
8000 56553 52278
9000 63123 58563
10000 69123 64563
1000 12915 9459
2000 19491 15747
3000 26067 22035
4000 32067 28035
5000 38643 34323
6000 44643 40323
7000 50643 46323
8000 56643 52323
9000 63219 58611
10000 69219 64611
1000 12987 9495
2000 19569 15786
3000 26151 22077
4000 32151 28077
5000 38733 34368
6000 44733 40368
7000 50733 46368
8000 56733 52368
9000 63315 58659
10000 69315 64659
1000 13059 9531
2000 19647 15825
3000 26235 22119
4000 32235 28119
5000 38823 34413
6000 44823 40413
7000 50823 46413
8000 56823 52413
9000 63411 58707
10000 69411 64707
1000 13131 9567
2000 19725 15864
3000 26319 22161
4000 32319 28161
5000 38913 34458
6000 44913 40458
7000 50913 46458
8000 56913 52458
9000 63507 58755
10000 69507 64755
1000 13203 9603
2000 19803 15903
3000 26403 22203
4000 32403 28203
5000 39003 34503
6000 45003 40503
7000 51003 46503
8000 57003 52503
9000 63603 58803
10000 69603 64803
